-395.2576935475813,345.5,0.0,0.0
-395.2576935475813,345.5,-0.1,0.04000000000000001
-395.2976935475813,345.6,-0.19987816540381917,-0.006979899340500194
-395.29071364824074,345.79987816540387,-0.299390975455784,0.019068805910674752
-395.30978245415145,346.09926914085963,-0.39829535452943865,-0.04183688674285595
-395.26794556740856,346.4975644953891,-0.49634896827775277,-0.02967150693486903
-395.2382740604737,346.99391346366684,-0.5933105188801944,-0.024401142468255088
-395.21387291800545,347.587223982547,-0.6889400390269556,-0.02598348063180695
-395.18788943737366,348.27616402157395,-0.7829991842821549,-0.03436785975174049
-395.15352157762186,349.0591632058561,-0.8752515234698187,-0.049495330915140315
-395.10402624670667,349.93441472932597,-0.9654628267288494,-0.07129872979012979
-395.03272751691657,350.89987755605483,-1.0534013508860312,-0.09970275845526352
-394.93302475846133,351.95327890694085,-1.1388381217993886,-0.13462407713844593
-394.79840068132285,353.09211702874023,-1.2215472133279086,-0.17597140575360598
-394.6224292755693,354.3136642420681,-1.301306022587742,-0.22364563511142146
-394.39878364045785,355.6149702646559,-1.3778955411595273,-0.27753994766859963
-394.1212436927892,356.9928658058154,-1.4511006219164149,-0.3375399476685996
-393.78370374512065,358.4439664277318,-1.5207102411477,-0.40352380051524056
-393.3801799446054,359.9646766688795,-1.5865177556587082,-0.47536238120938995
-392.904817563396,361.5511944245382,-1.6483211545336975,-0.5529194316678846
-392.35189813172815,363.1995155790719,-1.7059233052550418,-0.6360517267330162
-391.7158464049951,364.90543888432694,-1.7591321938788373,-0.7246092486703241
-390.9912371563248,366.66457107820577,-1.807761158974316,-0.8184353699420956
-390.1728017863827,368.47233223718007,-1.8516291190420462,-0.917367044033895
-389.2554347423488,370.3239613562221,-1.8905607931338455,-1.0212350041016252
-388.2341997382472,372.21452214935596,-1.9243869144056172,-1.129863969197104
-387.10433576905007,374.13890906376156,-1.952944436342925,-1.2430728578208996
-385.8612629112291,376.0918535001045,-1.9760767314080565,-1.3606750085422439
-384.5005879026869,378.06793023151255,-1.993633781866551,-1.4824784074172332
-383.01810949526964,380.0615640133791,-2.0054723625607003,-1.6082859219282415
-381.40982357334144,382.0670363759398,-2.011456215407341,-1.7378955411595267
-379.6719280321819,384.0784925913471,-2.011456215407341,-1.8711006219164144
-377.80082741026547,386.0899488067545,-2.005350527964519,-2.0076901404882
-375.7931372697773,388.095299334719,-1.9930247573223345,-2.1474489497480334
-373.6456883200292,390.0883240920414,-1.9743720859374945,-2.2901580412765536
-371.35553027875267,392.06269617797886,-1.9492934046206767,-2.435594812189911
-368.9199354665627,394.01198958259954,-1.9176974332858103,-2.5835333363470925
-366.3364021302157,395.92968701588535,-1.8795008321607998,-2.7337446396061234
-363.60265749060954,397.8091878480461,-1.8346283033241995,-2.885996978793787
-360.7166605118158,399.64381615137034,-1.783012682444133,-3.040056124048986
-357.6766043877668,401.42682883381445,-1.7245950206076848,-3.195685644195747
-354.4809187435711,403.15142385442215,-1.6593246561410708,-3.352647194798189
-351.1282715487729,404.8107485105632,-1.5871592763330837,-3.510700808546503
-347.61757074022637,406.39790778689627,-1.5080649689866144,-3.6696051876201574
-343.9479655526062,407.9059727558829,-1.4220162637354392,-3.8291179976721224
-340.11884755493406,409.3279890196183,-1.3289961630759393,-3.9889961630759414
-336.1298513918581,410.65698518269426,-1.2289961630759392,-4.1489961630759415
-331.98085522878216,411.8859813457702,-1.122016263735439,-4.308874328479761
-327.6719809003024,413.0079976095056,-1.0080649689866137,-4.4683871385317255
-323.20359376177066,414.0160625784922,-0.887159276333083,-4.62729151760538
-318.5763022441653,414.9032218548253,-0.7593246561410699,-4.7853451313536945
-313.7909571128116,415.66254651096637,-0.6593246561410699,-4.7453451313536945
-309.0456119814579,416.3218711671074,-0.55932465614107,-4.7053451313536945
